emp_no,first_name,last_name,title,from_date,salary
403161,Jagoda,Zultner,Senior Engineer,1990-05-23,49384
497431,Mabo,Ruemmler,Engineer,1990-05-23,40000
255248,Rosita,Pellegrinelli,Engineer,1990-05-23,62285
283854,Richara,Aloisi,Staff,1990-05-22,46336
73497,Sibyl,Huhdanpaa,Staff,1990-05-22,68016
436694,Katsuo,Rothe,Engineer,1990-05-22,40000
250384,Basem,Raoux,Senior Engineer,1990-05-22,40000
76477,Fumitake,Callaway,Engineer,1990-05-22,65586
488220,Tetsurou,Ouhyoung,Senior Staff,1990-05-21,74993
459262,Ger,Majewski,Engineer,1990-05-21,46595
37318,Alejandro,Isard,Staff,1990-05-21,57930
245257,Bernardo,Schiper,Senior Engineer,1990-05-20,40000
248933,Insup,Miyakawa,Staff,1990-05-20,40000
25632,Arunachalam,Ramamoorthy,Engineer,1990-05-20,56685
484480,Doohun,Salvesen,Senior Staff,1990-05-20,82103
446328,Feixiong,Pehl,Assistant Engineer,1990-05-20,40000
85200,Ebbe,Serna,Engineer,1990-05-19,57745
499681,Kazuhito,Heemskerk,Staff,1990-05-19,59379
281084,Sven,Bugaenko,Assistant Engineer,1990-05-19,41542
412595,Rasikan,Pearson,Senior Engineer,1990-05-19,41246
404985,Atilio,Negoita,Senior Staff,1990-05-19,40000
238538,Fumitaka,Pehl,Senior Engineer,1990-05-18,52769
28981,Dipayan,Bernardinello,Senior Staff,1990-05-18,40000
268055,Shahid,Kornyak,Senior Staff,1990-05-18,54106
247863,Pranav,Bugaenko,Senior Engineer,1990-05-18,40000
448572,Shigeu,Szilard,Senior Engineer,1990-05-17,46357
421849,Zhenhua,Pileggi,Engineer,1990-05-17,73483
298247,Shan,Comyn,Senior Staff,1990-05-17,84006
102395,Kitty,Massonet,Staff,1990-05-17,40000
455375,Sumali,Zhang,Engineer,1990-05-16,40000
233212,Kazuhiro,Yurov,Staff,1990-05-16,43816
53436,Filipe,Mitsuhashi,Senior Engineer,1990-05-16,40000
229926,Tomofumi,Sgarro,Senior Staff,1990-05-16,71324
25007,Dipankar,Showalter,Senior Engineer,1990-05-15,40000
414208,Mingsen,Steenbeek,Engineer,1990-05-15,47817
11295,Abdelkader,Lanzelotte,Senior Staff,1990-05-15,66622
288202,Heekeun,Yavatkar,Senior Staff,1990-05-15,53954
23977,Jouko,Boissier,Staff,1990-05-15,84078
67936,Valery,Bardell,Staff,1990-05-15,40000
268393,Ung,Garigliano,Senior Staff,1990-05-15,54177
44784,Mohammed,Koblick,Engineer,1990-05-15,40000
284146,Jouni,Peot,Senior Engineer,1990-05-15,71644
96735,Zejun,Conti,Engineer,1990-05-15,48842
490820,Kagan,Simmen,Senior Staff,1990-05-14,40000
424570,Gil,Klyachko,Senior Staff,1990-05-14,59705
39985,Sergi,Perez,Engineer,1990-05-14,40000
94342,Ramalingam,Demizu,Senior Engineer,1990-05-14,40000
44397,Moon,Mitsuhashi,Senior Engineer,1990-05-14,40993
448779,Alair,Gelosh,Senior Engineer,1990-05-14,40000
12069,Ayonca,Burnard,Engineer,1990-05-13,51928
405141,Mahendra,Tokunaga,Staff,1990-05-13,50358
412125,Neelam,Asmuth,Senior Engineer,1990-05-13,40000
96946,Mikhail,Kakkar,Staff,1990-05-13,59070
91127,Phuoc,Baar,Staff,1990-05-12,64893
236019,Nishit,Gerlach,Engineer,1990-05-12,66788
453268,Debaprosad,Michaeli,Engineer,1990-05-12,50158
431333,Sven,Zambonelli,Senior Engineer,1990-05-12,40000
472706,Kerryn,Morrin,Staff,1990-05-11,81887
267170,Tzu,Cheshire,Senior Staff,1990-05-11,60986
496198,Volkmar,Panangaden,Engineer,1990-05-11,91321
91908,Munenori,Kalsbeek,Staff,1990-05-11,40000
486176,Rayond,Babb,Senior Engineer,1990-05-11,41310
11139,Bogdan,Homond,Staff,1990-05-11,63596
105572,Vivian,Haldar,Staff,1990-05-11,74472
82144,Marek,Dusink,Senior Staff,1990-05-11,40694
13405,Randy,Baba,Senior Staff,1990-05-10,60799
296625,Goa,Erdi,Senior Staff,1990-05-10,57722
92644,Hideo,Baig,Senior Engineer,1990-05-10,40000
80853,Claude,Bashian,Staff,1990-05-10,56618
23857,Kristen,Frijda,Engineer,1990-05-10,46531
222205,Ayonca,Validov,Staff,1990-05-10,49821
454354,Hugo,Vilarrasa,Engineer,1990-05-10,40000
202223,Marit,Waschkowski,Staff,1990-05-09,82928
54924,Mayumi,Krupka,Senior Staff,1990-05-09,40000
236574,Jacqueline,Munch,Senior Engineer,1990-05-09,54092
490730,Francesca,Chimia,Staff,1990-05-09,59433
56217,Gao,Zizka,Staff,1990-05-09,59376
476448,Lene,Wielonsky,Technique Leader,1990-05-09,57852
10936,Mountaz,Schicker,Staff,1990-05-09,40000
481872,Moty,Usdin,Assistant Engineer,1990-05-08,40000
487538,Tomokazu,Douceur,Senior Staff,1990-05-08,78135
271068,Nahla,Angel,Staff,1990-05-08,43819
498752,Alassane,Bashian,Staff,1990-05-07,56682
473287,Odysseas,Bednarek,Engineer,1990-05-07,40000
447480,Maik,Leppanen,Technique Leader,1990-05-07,40000
473718,Noritoshi,Luff,Engineer,1990-05-07,56997
40325,Vincent,Gist,Senior Staff,1990-05-07,40000
470309,Xuedong,Gerlach,Engineer,1990-05-07,40868
414492,Emdad,Azevdeo,Senior Engineer,1990-05-07,40906
65579,Adit,Orsini,Senior Staff,1990-05-07,55323
56531,Quingbo,Renear,Senior Engineer,1990-05-06,43954
21636,Munir,Erde,Senior Staff,1990-05-05,48121
91708,Mori,Bahi,Engineer,1990-05-05,40000
461170,Yuichiro,Kusakabe,Staff,1990-05-05,51763
474276,Kazunori,Randt,Engineer,1990-05-05,47099
71405,Shuzo,Miake,Senior Engineer,1990-05-05,40000
476983,Ziyad,Molberg,Engineer,1990-05-05,55364
492562,Morris,Valiente,Senior Staff,1990-05-05,86889
401057,Mohammad,Takkinen,Engineer,1990-05-04,40000
76443,Ute,Arlazarov,Senior Staff,1990-05-04,54959
100965,Lucian,Bultermann,Staff,1990-05-04,85601
279834,Susanna,Eugenio,Staff,1990-05-04,42030
422246,Francesca,Kusakari,Senior Staff,1990-05-04,57119
469536,Kinh,Chenney,Senior Staff,1990-05-04,74353
452877,Florina,Plump,Senior Engineer,1990-05-04,54833
498814,Alagu,Gecsei,Senior Staff,1990-05-04,83535
22886,Gudjon,Templeman,Engineer,1990-05-04,40000
93887,Zdislav,Sidou,Engineer,1990-05-03,40000
89939,Zhongwei,Larfeldt,Senior Staff,1990-05-03,40000
82646,Shugo,Plump,Engineer,1990-05-03,48979
24183,Muneo,Rousseau,Senior Staff,1990-05-03,48461
49796,Edwin,Rouquie,Assistant Engineer,1990-05-02,51496
476097,Arnould,Raoux,Engineer,1990-05-02,62076
481040,Shahaf,Serdy,Staff,1990-05-02,74192
42930,Izaskun,Berztiss,Engineer,1990-05-02,46579
216722,Leen,Sudbeck,Senior Engineer,1990-05-01,45474
21897,Sampalli,Kavanagh,Staff,1990-05-01,85262
236015,Matt,Kroll,Senior Engineer,1990-05-01,52460
91871,Selwyn,Androutsos,Senior Engineer,1990-05-01,40000
242132,Serge,Liesche,Staff,1990-05-01,70950
278024,Guangming,Sridhar,Senior Staff,1990-05-01,70454
55069,Ewing,Schreiter,Staff,1990-05-01,53813
41460,Martial,Rodiger,Engineer,1990-05-01,53034
268726,Jianwen,Thummel,Senior Engineer,1990-05-01,51939
420567,Masali,Kambil,Engineer,1990-05-01,46721
251961,Lidong,Huxford,Engineer,1990-04-30,56263
413574,Yurij,Kampfer,Staff,1990-04-30,56533
283123,Youssef,Highland,Technique Leader,1990-04-30,43489
78387,Chaosheng,Lunt,Staff,1990-04-29,40000
266643,Tonia,Basawa,Engineer,1990-04-29,40588
86634,Odysseas,Terlouw,Technique Leader,1990-04-29,42947
228500,Martial,Fontet,Senior Staff,1990-04-29,50587
15480,Kwok,Trogemann,Engineer,1990-04-29,47645
201492,Shrikanth,Demizu,Staff,1990-04-29,40000
462607,Arif,Qiwen,Technique Leader,1990-04-29,57114
274462,Mamdouh,Leonhardt,Senior Staff,1990-04-29,50690
57373,Mabry,Zhiwei,Senior Staff,1990-04-29,67731
100769,Willard,Clemencon,Senior Engineer,1990-04-29,40000
82886,Rayond,Pettis,Engineer,1990-04-29,45914
206168,Serap,Matzat,Senior Staff,1990-04-29,61158
204528,Jessie,Smailagic,Technique Leader,1990-04-28,76997
263349,Lucien,Naumovich,Technique Leader,1990-04-28,64768
58567,Eric,Scallan,Senior Staff,1990-04-28,84035
447665,Martien,Schaar,Senior Staff,1990-04-28,57005
260889,Mona,Streng,Senior Engineer,1990-04-28,45696
36660,Uli,Potthoff,Senior Staff,1990-04-28,40000
109584,Baoqiu,Sewelson,Staff,1990-04-28,40000
492678,Kazuyasu,Pettis,Staff,1990-04-28,67824
456959,Giordano,Figueira,Senior Engineer,1990-04-27,57101
438385,Kazuhisa,Zhiwei,Senior Staff,1990-04-27,40000
279506,Shih,Selvestrel,Staff,1990-04-27,40000
16365,Janalee,Mellouli,Senior Staff,1990-04-27,40000
52299,Shin,Baranowski,Senior Engineer,1990-04-27,63020
277910,Eirik,Kieras,Staff,1990-04-26,40000
53539,Sangeeta,Mansanne,Technique Leader,1990-04-26,40000
89300,Xiaoqiang,Schaar,Senior Engineer,1990-04-26,40000
19758,Rildo,Birdsall,Senior Engineer,1990-04-26,40000
217144,Aris,Picht,Engineer,1990-04-26,40000
262486,Pranas,Farrow,Senior Engineer,1990-04-26,40000
276455,Remko,Awdeh,Senior Staff,1990-04-26,89931
257270,Tomokazu,Muhlberg,Senior Engineer,1990-04-26,40000
29597,Yoshinari,Codenie,Senior Engineer,1990-04-25,40000
299378,Lakshmi,Gerlach,Senior Engineer,1990-04-25,51616
481273,Halsur,Fontet,Engineer,1990-04-25,49045
242501,Huei,Zallocco,Senior Staff,1990-04-25,62354
90336,Shridhar,Chaudhury,Staff,1990-04-24,45030
37359,Sangeeta,Karnin,Senior Staff,1990-04-24,69896
72478,Rosli,Motley,Senior Staff,1990-04-24,40000
260949,Sudharsan,Oberman,Staff,1990-04-24,54302
14839,Changho,Cronin,Engineer,1990-04-24,40000
458535,Shaowei,Krohm,Senior Staff,1990-04-24,88455
270838,Yurij,Jiang,Staff,1990-04-24,78228
84393,Marke,Yemenis,Senior Staff,1990-04-23,69190
254798,Takanari,Famili,Senior Staff,1990-04-23,86448
276876,Anoosh,Quittner,Staff,1990-04-23,48097
428005,Torsten,Byoun,Staff,1990-04-23,40000
212433,Zhensheng,Brodal,Senior Engineer,1990-04-22,51420
420382,Wanqing,Lieberherr,Senior Staff,1990-04-22,40542
68756,Jayesh,Syang,Staff,1990-04-22,40000
244654,Suzette,Katiyar,Assistant Engineer,1990-04-22,55724
86853,Dhritiman,Giveon,Staff,1990-04-21,91809
54950,Yuriy,Anick,Senior Engineer,1990-04-21,51468
464102,Sibyl,Maraist,Engineer,1990-04-21,41086
486738,Sasan,Dulay,Senior Engineer,1990-04-21,53359
464555,Kellyn,Zastre,Staff,1990-04-21,92229
416008,Zeljko,Ranze,Staff,1990-04-21,52251
243715,Baziley,Gewali,Staff,1990-04-20,40000
88597,Zita,Narwekar,Senior Engineer,1990-04-20,40000
202921,Frazer,Brookner,Senior Engineer,1990-04-20,40000
41682,Alselm,Ecklund,Staff,1990-04-20,88875
458498,Jayson,Rahimi,Staff,1990-04-20,40000
428465,Goetz,Journel,Senior Engineer,1990-04-20,44838
227554,Akemi,Borstler,Engineer,1990-04-20,66261
419912,Jeanne,Kolvik,Senior Engineer,1990-04-20,40000
265279,Alejandra,Nishimukai,Engineer,1990-04-20,40000
292114,Kyoichi,Boreale,Senior Staff,1990-04-20,46615
46768,Shimshon,Narahari,Staff,1990-04-19,40000
98533,Tsvetan,Detkin,Senior Engineer,1990-04-19,64179
229853,Mantis,Atchley,Engineer,1990-04-18,51400
18943,Anneli,Rando,Senior Staff,1990-04-18,54916
212125,Xuedong,Rossi,Engineer,1990-04-18,40000
222550,Sadok,Wroclawski,Engineer,1990-04-18,40000
62930,Fumiyo,Flanders,Senior Engineer,1990-04-18,41842
268501,Xiadong,Ariola,Staff,1990-04-17,66515
405753,Kotesh,Nations,Senior Engineer,1990-04-17,42997
461711,Evgueni,Dulay,Engineer,1990-04-17,66920
25210,Arumugam,Kumaresan,Engineer,1990-04-17,40000
451204,Rutger,Ranon,Senior Staff,1990-04-17,40000
454132,Ugo,Boreale,Senior Engineer,1990-04-17,42148
39730,Shirish,Mattern,Senior Engineer,1990-04-17,40000
291361,Radhia,Bashian,Staff,1990-04-17,50029
59018,Marsal,Liesche,Staff,1990-04-17,55680
82835,Jaber,Dredge,Engineer,1990-04-17,40000
233821,Lubomir,Salvesen,Senior Engineer,1990-04-17,78964
25546,Charmane,Engelmann,Engineer,1990-04-16,40000
491024,Lubomir,Pietracaprina,Engineer,1990-04-16,58286
75643,Chrisa,Oberman,Assistant Engineer,1990-04-16,40000
276293,Munehiko,Covnot,Senior Staff,1990-04-16,67927
211163,Ranga,Joslin,Senior Staff,1990-04-16,64665
458851,Larisa,Monarch,Staff,1990-04-15,81961
281768,Eckart,Beausoleil,Staff,1990-04-15,81847
109951,Nahla,Pell,Senior Engineer,1990-04-15,40000
58892,Masami,Cyne,Staff,1990-04-15,62673
422979,Kiyokazu,Shihab,Staff,1990-04-15,60520
61718,Yakichi,Poujol,Engineer,1990-04-15,40000
449661,Bartek,Raney,Senior Staff,1990-04-15,45837
21643,Yuuichi,Maksimenko,Engineer,1990-04-15,40210
425262,Thanasis,Rahier,Senior Staff,1990-04-14,79475
246639,Sergi,Schiettecatte,Engineer,1990-04-14,43451
61118,King,Erol,Senior Engineer,1990-04-14,59370
254237,Keung,Slaats,Staff,1990-04-14,58370
91563,Hugh,Munos,Senior Engineer,1990-04-14,47996
23172,Kazuhide,Birjandi,Staff,1990-04-14,44565
202606,Djenana,Jervis,Senior Staff,1990-04-13,53935
288051,Murthy,Thibadeau,Staff,1990-04-13,40000
58523,Prasadram,Bazelow,Engineer,1990-04-13,40000
279758,Honesty,Chiola,Engineer,1990-04-13,40000
440904,Eran,Vickson,Senior Staff,1990-04-13,60659
251384,Sreekrishna,Cmelik,Staff,1990-04-13,56038
210155,Eirik,Koblitz,Staff,1990-04-12,86430
453488,Aral,Hiyoshi,Technique Leader,1990-04-12,44112
293790,Premsyl,Perez,Engineer,1990-04-12,40000
283768,Mayuri,Boreale,Staff,1990-04-11,71792
20068,Masali,Rouquie,Senior Engineer,1990-04-11,40000
42318,Yucai,Fasbender,Senior Staff,1990-04-11,40000
254925,Sukumar,Kobara,Senior Staff,1990-04-11,71631
65657,Arno,Seiwald,Senior Staff,1990-04-11,74120
491237,Avishai,Bednarek,Staff,1990-04-11,40000
41514,Magy,Iisaku,Senior Engineer,1990-04-11,49760
441609,Martins,Swiss,Senior Engineer,1990-04-11,50224
78313,Branimir,Stassinopoulos,Senior Staff,1990-04-11,56279
265377,Vasilii,Merle,Staff,1990-04-11,40000
299053,Martine,Willoner,Senior Staff,1990-04-11,40000
295718,Paris,Siprelle,Assistant Engineer,1990-04-10,40000
249863,Masali,Chiola,Staff,1990-04-10,40000
246881,Atreyi,Karcich,Senior Engineer,1990-04-10,63585
75133,Tayeb,Spataro,Staff,1990-04-10,56805
103563,Fan,Msuda,Senior Engineer,1990-04-10,40001
419444,Genevieve,Bennet,Staff,1990-04-09,41043
51481,Satoru,Wilfing,Staff,1990-04-09,75376
249578,Atreyi,Cheshire,Engineer,1990-04-09,44196
242862,Mario,Leonhardt,Senior Staff,1990-04-08,75500
234098,Saddek,Ulupinar,Staff,1990-04-08,73194
230346,Guiseppe,Trumbly,Senior Staff,1990-04-08,74136
277979,Jaroslava,Lammel,Staff,1990-04-08,67324
85504,Ghassan,Streit,Senior Engineer,1990-04-08,49478
286489,Fumiko,Arlazarov,Engineer,1990-04-07,40000
273742,Rildo,Armand,Engineer,1990-04-07,40000
248462,Filipe,Gecsei,Engineer,1990-04-07,55603
216354,Nishit,Argence,Engineer,1990-04-06,40000
407972,Sachar,Huxford,Senior Engineer,1990-04-06,54389
243933,Stepehn,Kabayashi,Senior Engineer,1990-04-06,40000
67477,Morrie,Vasanthakumar,Assistant Engineer,1990-04-06,58087
56026,Martine,Farris,Engineer,1990-04-06,48601
38776,Foong,Erol,Staff,1990-04-06,81441
11320,Atilio,McAlpine,Staff,1990-04-06,45118
438268,Hyuckchul,Mansanne,Staff,1990-04-06,51295
256636,Mayuri,Hoppenstand,Engineer,1990-04-06,47663
65316,Aimee,Papastamatiou,Senior Engineer,1990-04-05,40000
482123,Nobuyoshi,Mungall,Senior Staff,1990-04-05,80935
443023,Edwin,Range,Senior Staff,1990-04-05,61340
17384,Youngkon,Nooteboom,Staff,1990-04-05,55693
13934,Shiv,Bratsberg,Senior Engineer,1990-04-05,46507
232485,Margo,Denti,Engineer,1990-04-04,40000
231193,Freyja,Isaac,Senior Engineer,1990-04-03,40000
78710,Theirry,Benantar,Senior Engineer,1990-04-03,40000
286260,Suvo,Plotkin,Engineer,1990-04-03,52663
252696,Mart,Luft,Senior Engineer,1990-04-03,41298
298609,Shirish,Garrabrants,Technique Leader,1990-04-03,40000
498163,Rosita,Waschkowski,Staff,1990-04-03,48217
467589,Zongyan,DuCasse,Engineer,1990-04-03,40000
228982,Alagu,Ramsak,Senior Staff,1990-04-03,60043
275964,Dines,Shrader,Senior Engineer,1990-04-03,49840
461757,Hailing,Isaac,Senior Engineer,1990-04-02,40000
205974,Mona,Gajiwala,Senior Engineer,1990-04-02,40000
47640,Persi,Barreiro,Assistant Engineer,1990-04-02,81013
473215,Keung,Ritzmann,Senior Staff,1990-04-02,40000
32903,Maja,Terlouw,Assistant Engineer,1990-04-02,52832
266615,Monique,Menhardt,Staff,1990-04-02,99290
39207,Gritta,Stiles,Senior Engineer,1990-04-01,52700
490594,Gadiel,Bugaenko,Senior Engineer,1990-04-01,56728
278065,Shigehito,Bade,Engineer,1990-04-01,43199
57561,Mototsugu,Munos,Staff,1990-04-01,52211
74903,Xinan,Farris,Senior Staff,1990-04-01,50356
264904,Sachin,Siksek,Staff,1990-03-31,40000
286120,Etsuo,Farris,Senior Engineer,1990-03-31,40000
274478,Sugwoo,Paludetto,Senior Staff,1990-03-31,40000
30761,Hisao,Iisaka,Senior Engineer,1990-03-31,40000
233077,JoAnna,Georgatos,Senior Staff,1990-03-31,58508
24888,Murthy,Felder,Senior Staff,1990-03-31,90268
104557,Turgut,Kushnir,Technique Leader,1990-03-30,75651
259609,Kristian,Prochazka,Senior Staff,1990-03-30,96362
61722,Oddvar,Wendorf,Engineer,1990-03-30,40000
404741,Shounak,Reghbati,Staff,1990-03-30,40000
255961,Harngdar,Kopetz,Senior Staff,1990-03-30,76019
479362,Jaroslava,Oxenboll,Senior Engineer,1990-03-30,40000
459653,Magdalena,Monkewich,Engineer,1990-03-30,55957
460498,Jacopo,Ponthieu,Senior Staff,1990-03-30,58135
22337,Leszek,Picci,Senior Staff,1990-03-30,40000
61910,Gay,Bahk,Senior Engineer,1990-03-30,53721
49315,Debaprosad,Gihr,Staff,1990-03-29,79130
479615,Utpal,Sadowsky,Engineer,1990-03-29,40000
24224,Vasilis,Kinley,Engineer,1990-03-29,49619
95939,Kiyokazu,Ozeri,Senior Staff,1990-03-29,66962
243931,Sanjit,Miara,Staff,1990-03-29,75181
491650,Atreyi,Gladwell,Staff,1990-03-29,51071
437182,Shigeaki,Vecchio,Senior Staff,1990-03-29,66651
218983,Yannis,Tasistro,Senior Staff,1990-03-28,40000
63236,Shan,Barinka,Staff,1990-03-28,70050
213558,Vidya,Gunderson,Engineer,1990-03-28,63918
41437,Christoper,Farrel,Technique Leader,1990-03-28,44964
11162,Kauko,Narlikar,Senior Engineer,1990-03-28,69873
258197,Saeko,Ranka,Engineer,1990-03-27,56257
469672,Guadalupe,Hashii,Staff,1990-03-27,52140
96592,Persi,Shiratori,Engineer,1990-03-27,42461
21396,Shaw,Manderick,Senior Engineer,1990-03-27,59553
36088,Conor,Gajiwala,Staff,1990-03-27,40000
419543,Abdelghani,Nitsch,Staff,1990-03-27,63547
239019,Itzchak,Demir,Senior Staff,1990-03-26,40337
279300,Tomokazu,Bondorf,Engineer,1990-03-26,40000
82998,Mary,Linares,Senior Staff,1990-03-26,83031
466244,Radhakrishnan,Antonisse,Technique Leader,1990-03-26,40000
266709,Moie,Potthoff,Technique Leader,1990-03-26,61597
259021,Maris,Redmiles,Senior Staff,1990-03-25,67287
261351,Ottavia,Erde,Engineer,1990-03-25,40000
60463,Sanjiv,Dredge,Engineer,1990-03-25,53616
230202,Serge,Gerteisen,Senior Engineer,1990-03-25,64675
290680,Fei,Perelgut,Staff,1990-03-25,40000
440996,Xuejia,Rouquie,Engineer,1990-03-24,40000
67682,Moni,Ozeri,Staff,1990-03-24,47969
411644,Yonghoan,Collette,Senior Staff,1990-03-24,64256
403147,Hideyuki,Legleitner,Senior Staff,1990-03-24,40000
282540,Randi,Marakhovsky,Senior Staff,1990-03-24,40000
452851,Khatoun,Bouloucos,Engineer,1990-03-24,57613
231270,Gritta,Rassart,Staff,1990-03-24,40000
86969,Shai,Rijckaert,Engineer,1990-03-24,40000
450599,Kagan,Rahimi,Senior Staff,1990-03-24,68715
477160,Florian,Streit,Engineer,1990-03-23,40000
285627,Dzung,Foong,Senior Staff,1990-03-23,55352
20708,Aemilian,Arlazarov,Staff,1990-03-23,63353
24793,Kristen,Brizzi,Staff,1990-03-23,66663
292643,Chriss,Eiter,Senior Staff,1990-03-23,97079
407233,Chenye,Basagni,Staff,1990-03-23,40000
15248,Edwin,Baar,Staff,1990-03-22,64696
89404,Arnd,Peng,Senior Staff,1990-03-22,40000
447893,Munir,Hockney,Staff,1990-03-22,40000
93722,Tetsurou,Kavraki,Senior Staff,1990-03-22,58350
410137,Seongbin,Murthy,Staff,1990-03-22,41433
222314,Mingzeng,Rothenberg,Senior Engineer,1990-03-21,40000
106254,Gian,Lowrie,Senior Staff,1990-03-21,78781
20043,Chikara,Adachi,Senior Engineer,1990-03-21,53571
262368,Shir,Masamoto,Staff,1990-03-21,79115
471203,Jianhao,Serot,Engineer,1990-03-21,40000
85775,Georgy,Engberts,Engineer,1990-03-21,54003
216975,Branimir,Salverda,Senior Engineer,1990-03-21,63201
419593,Xiaoqiang,Reeken,Engineer,1990-03-21,50994
90125,Shugo,Reghbati,Technique Leader,1990-03-20,40000
243805,Ramzi,Vecchi,Senior Staff,1990-03-20,40000
35916,Wonhee,Talmon,Senior Engineer,1990-03-20,40000
288136,Chiranjit,Thisen,Engineer,1990-03-20,45649
243608,Rajmohan,Porotnikoff,Engineer,1990-03-20,42539
45364,Pantung,Picht,Technique Leader,1990-03-20,47444
239326,Aloys,Heping,Senior Engineer,1990-03-20,41251
49527,Nigel,Coors,Senior Engineer,1990-03-20,48646
50380,Gino,Schusler,Assistant Engineer,1990-03-20,41161
201821,Arne,Eterovic,Senior Engineer,1990-03-19,40000
420315,Ziyad,Zallocco,Engineer,1990-03-19,49746
221599,Juyoung,Serot,Senior Staff,1990-03-19,64036
489437,Yuriy,Chelton,Senior Staff,1990-03-19,40000
482844,Hauke,Jervis,Staff,1990-03-18,40000
85139,Joydip,Tagansky,Staff,1990-03-18,40000
216395,Sakthirel,Ohori,Senior Staff,1990-03-18,46157
61399,Unal,Chinen,Senior Staff,1990-03-18,65671
433647,Shmuel,Pramanik,Senior Staff,1990-03-18,45177
29825,Jeong,Kenevan,Engineer,1990-03-17,40000
429493,Adib,Motley,Engineer,1990-03-17,40000
279064,Stella,Flanders,Senior Engineer,1990-03-17,56330
401799,Neven,Redmiles,Senior Engineer,1990-03-17,40000
255220,Kwangsub,Renear,Senior Staff,1990-03-16,40000
32213,Tzvetan,Bashian,Senior Staff,1990-03-16,47818
428266,Fumiko,Junot,Engineer,1990-03-16,40000
14659,Sashi,Adachi,Senior Engineer,1990-03-16,40926
208692,Yoshinari,Brlek,Senior Staff,1990-03-16,40000
455837,Sachin,Lindqvist,Staff,1990-03-16,63434
491289,Hidekazu,Bahr,Senior Engineer,1990-03-16,40000
12803,Gad,Boissier,Senior Staff,1990-03-16,91789
40910,Tamiya,Chimia,Staff,1990-03-15,40000
420383,Shushma,Chelton,Engineer,1990-03-15,54358
266467,Miquel,Tiemann,Engineer,1990-03-15,56020
105278,Hisao,Gyimothy,Staff,1990-03-14,40000
70023,Bodh,Plotkin,Senior Engineer,1990-03-14,55500
265588,Syozo,Gils,Staff,1990-03-14,40000
468689,Vitali,Fujisaki,Staff,1990-03-14,52516
452013,Susanne,Merel,Staff,1990-03-14,40000
417872,Sreekrishna,Yamaashi,Senior Staff,1990-03-14,47535
428435,Parto,Itschner,Engineer,1990-03-14,40000
15788,Taegyun,Deyuan,Engineer,1990-03-13,53521
266100,Maria,Ritcey,Senior Staff,1990-03-13,49653
48092,Shuichi,Furudate,Senior Staff,1990-03-13,90583
253511,Qingxiang,Nitta,Engineer,1990-03-13,56484
36622,Ashish,Rubsam,Engineer,1990-03-13,40000
492710,Kristine,Conta,Senior Engineer,1990-03-13,40000
435312,Hatsukazu,Kisuki,Senior Engineer,1990-03-13,47659
73515,Khun,Chelton,Staff,1990-03-13,55181
442372,Conal,Sundgren,Senior Engineer,1990-03-12,40000
422133,Collette,Brattka,Senior Staff,1990-03-12,62845
20039,Udo,Harbusch,Staff,1990-03-12,60465
276943,Macha,Hardjono,Senior Engineer,1990-03-12,43144
412010,Taegyun,Pietrzykowski,Senior Engineer,1990-03-12,52970
